"TotalPop","Men","Women","Hispanic","White","Black","Native","Asian","Pacific","VotingAgeCitizen","Poverty","ChildPoverty","Professional","Service","Office","Construction","Production","Drive","Carpool","Transit","Walk","OtherTransp","WorkAtHome","MeanCommute","Employed","PrivateWork","PublicWork","SelfEmployed","FamilyWork","Unemployment","IncomePerCap"
2970,1637,1333,50.7,42.6,2.7,0.4,0,0,2299,19.2,24.1,21,24.4,25.1,10,19.5,83.6,9.8,3,1.8,1.1,0.7,19.8,1370,78.5,16.9,4.6,0,9.7,22401
8642,4191,4451,5.4,12,66.8,0,6.5,0,4721,23.5,30.4,25.1,24.6,29.2,6.2,14.9,89.3,8.2,0,0,0.6,1.9,31.8,4223,90.9,6.8,2.4,0,4,17300
5644,2787,2857,1.6,95.2,1.1,0.3,0.6,0,4432,6.2,4.2,40.6,12.1,16.4,12.5,18.3,81.5,8.3,0.2,0,0,10.1,31,2627,76.6,17.1,6.3,0,5.3,30160
3177,1641,1536,0.8,95.9,0,0.9,0.4,0,2347,7.8,10.6,32.9,14.6,19.8,16.6,16.1,86.7,5.3,1.4,1.7,2.1,2.9,22,1782,86.2,9.4,4.4,0,1.3,36639
8032,4472,3560,8.7,70.4,16,0.2,3.1,0,5301,2.3,0,51.7,15.7,25.9,1.6,5,74.7,12.6,2.3,0.5,0.3,9.7,24.5,3970,84.8,8.5,5.9,0.8,1.4,42389
3595,1810,1785,8.6,86.6,0.1,1.8,0.5,0,2687,14.5,18.7,35.7,14.4,27.3,10.2,12.3,84.4,7.2,0,1.2,0,7.2,20.7,1671,71.5,16.6,11.9,0,6.3,31136
3298,1628,1670,2.2,96.8,0,0.8,0.2,0,2743,24.1,16.3,27.2,17.6,19.1,17.9,18.2,80.5,9.8,0,1.1,5.2,3.5,31.8,1157,65.9,18.6,15.5,0,9.5,22698
4128,2105,2023,19,59,7.9,0,10,0,2901,3.2,4.2,46.3,14.1,28.8,4.1,6.7,81.7,8.7,0,0.5,3,6.2,25.9,2255,86.7,8.9,3.7,0.7,4.2,35705
1623,718,905,22.7,21.1,53.6,0.8,1.1,0,1081,56.5,77.1,12.1,37.1,20.9,6.6,23.2,76.9,4.8,5.2,0,13,0,25.8,560,86.8,10.9,2.3,0,15.5,13690
3810,1828,1982,5.1,91.5,0.5,0.6,0,0,2973,17.5,32.4,24.6,11.5,28.9,19.2,15.8,82.2,10.5,0,0.7,1.4,5.1,32.5,1559,85.6,9,4.9,0.4,7.9,22298
4457,2218,2239,83.1,10.9,5.3,0.3,0,0,1848,32.9,37.9,10,21.7,16.9,17.2,34.2,61.4,19.7,15.5,0.1,2.4,0.8,21.2,1703,93.1,2.1,4.9,0,13,11757
2750,1379,1371,0.7,12.7,78,0,6.3,0,2190,47.8,26.8,40.1,31.5,15.3,4.6,8.6,37.4,4.8,9.2,36.8,6,5.9,19.1,852,77,20.4,2.6,0,11.8,14974
3130,1433,1697,5,89.7,0,0,1.3,0.7,2646,11.9,18.6,36.7,16.4,22.1,8,16.9,80.9,4.3,0,0,2.1,12.8,21.3,1142,68.9,10.1,21,0,3.2,29665
3785,1805,1980,1.2,96.4,0,0,0,0,2924,21.2,37.4,26.9,22.8,26.6,0.6,23.1,82,10.3,0,5.2,0.7,1.8,19.9,1856,91.6,6.7,1.7,0,7.4,20426
6007,2709,3298,11.5,41.5,16.5,0,23.9,0,4149,6.5,9.6,67,6.1,23.3,0.4,3.3,79.2,8.7,2.1,4.2,2.5,3.3,27.1,3698,82,12.4,5.6,0,6.6,57857
4105,2088,2017,14.3,47.5,0.2,1.1,31.5,0,2482,11.3,9.8,50.7,16,17.4,9,7,51.9,12.7,25.1,5.2,1.3,3.7,36.1,2293,83.9,13.1,3,0,2.1,44381
7090,3184,3906,5.7,88.5,1.9,0,1.6,0,4986,15.9,19.7,40.5,19.9,19.9,11.9,7.8,82.7,8.5,0.3,3.6,1,3.9,16.6,3914,84.4,10.4,5.2,0,2.4,34679
8708,4002,4706,2.5,86.8,4.2,0,3.8,0,6094,5.2,7.2,49.8,10.6,23.6,5,11,85.6,9,0,0.4,0.3,4.7,20.8,4558,77.3,20.7,2,0,3.4,39951
3277,1619,1658,21.8,50.9,10.3,0,10.4,0.4,2567,5.8,2.6,43.2,14.9,21.3,10.8,9.8,62.6,16.5,11.1,0.8,4,5.1,32.2,1758,63.8,17.2,19.1,0,3.9,40728
6323,3198,3125,17.4,71.7,4.1,0.6,2.1,0,4302,5.2,6.3,39.9,10.7,33.2,6.7,9.5,86.2,4.9,0,2.1,1.7,5.1,26.9,3822,84.6,11.5,3.9,0,1.5,33864
3969,1902,2067,34.1,1.3,63.2,0.7,0.2,0,2402,4,5.2,28.7,22.2,21.5,9,18.6,71.8,11.9,13.9,2.4,0,0,37.1,2181,79.8,18.5,1.7,0,7.5,27696
3795,1878,1917,66.7,31.6,0.5,0.8,0,0,1918,13.1,15.2,15.5,13.3,19,32.9,19.3,61.6,37.2,0,0,0.3,0.9,19.1,1546,90.2,6.4,3.4,0,11.5,20292
1559,689,870,12.2,78.6,0,2.1,2.9,0,1236,12.9,20.6,14.9,27.4,18.3,10.4,29.1,73.8,22.6,0,0,1.6,2.1,26.6,585,82.1,15.2,2.7,0,2.3,23344
18472,8839,9633,42.1,34.3,10.1,0,9,0,12390,17.5,33,32.9,24.2,24.5,9.8,8.5,77.5,12.2,2.2,1.5,0.9,5.6,34.7,9654,86,10.1,3.9,0,7.7,24581
5845,3058,2787,33,50.2,9.9,0.5,4.8,0,3436,9.9,15.6,37.4,19.4,23.6,7.1,12.5,85.1,7,1.6,0.5,0.9,5,23.1,2935,81.1,14.1,4.8,0,10.6,27699
6508,2912,3596,9.7,54.1,5.3,0,24.8,1,5101,5.2,9.8,51.7,13.3,23.7,6.6,4.7,66.1,5.7,15.7,3.1,1.6,7.7,31.5,3364,82.5,8.9,8.6,0,3.8,50071
3407,1617,1790,1.5,73.1,1.2,10,2.1,0,2432,11.6,14.3,22.8,13.5,24.4,16.5,22.8,85.4,10.8,0,1.4,0.5,1.9,27.3,1564,78.6,13.8,7.1,0.4,5.6,23948
2647,1320,1327,7.4,84.1,4.9,0,1.6,0,1965,13.8,25.8,27.5,18.5,29.5,7.1,17.4,84.1,8.9,2.4,0.1,0.5,4,24.5,1500,81.9,14.9,3.3,0,4.6,28059
7360,3252,4108,38.3,28.4,22.8,0,1.7,0.1,4404,26.3,31.9,25.5,35,17.2,6.7,15.7,74,8.5,6.3,3.9,2.7,4.5,22.1,3060,90.5,5.3,4.2,0,5.6,18516
7272,3084,4188,33,28.6,35.6,0,1.3,0,4224,7.8,14.3,29.2,16.7,40.8,4.4,8.9,87.1,4.3,3,1.6,2.6,1.3,28.8,4309,83.4,11.2,5.4,0,1.9,25251
5036,2442,2594,1.1,93.3,5.6,0,0,0,3760,26.8,41.6,28.6,19.5,20.2,25.5,6.3,75.7,11.1,0,2.8,0,10.4,23.5,1941,79.5,14.1,5.7,0.7,4.1,21094
1473,673,800,9,80.7,3.2,0,3.1,0,1165,10.9,5.2,66.8,11.9,16.6,1.4,3.4,69.3,6,0.8,4.9,8.5,10.4,21.3,740,76.6,11.6,11.8,0,2,81813
1875,917,958,3,92.1,2.7,0,0.4,0.3,1469,3.2,5.4,49.2,10,26,7.1,7.8,74.1,9.5,0,4,1,11.4,16.4,1043,74.4,12.8,12.8,0,3.1,40359
7361,3792,3569,5.4,79.4,3.4,0,5.7,0.4,5458,2.8,2.1,38.2,16.1,25.5,6.1,14.2,82.3,10.2,3.3,0,1,3.2,36.3,4243,85.7,12.7,1.6,0,5.7,35400
5846,2860,2986,67.3,10.9,0.6,0.2,19.7,0,3145,10.9,12.1,27.9,19,20.3,18.3,14.6,74.2,14.8,3.4,1.4,0.3,5.9,31.9,2617,83.8,7.7,8.5,0,6.3,25507
5089,2447,2642,9.6,75.9,4.5,0,6.1,0,4159,10.2,2.5,74.8,6.4,12.5,1.7,4.6,31.2,2.7,50.2,1.7,2.2,11.9,33.5,3520,87.3,6.1,6.5,0.1,1.5,68249
1150,495,655,2.9,35.7,56.2,0.7,0,0,906,37.2,49.5,42.9,28.5,15.8,0.8,12.1,75,10.1,1.8,6.8,3.2,3.2,22.2,513,90.8,6,3.1,0,12.3,26645
3999,2054,1945,17.5,44.5,8.8,0,25.6,0,2786,1.8,1.6,45.8,19,22.4,8.3,4.5,76,10.8,3.8,1.1,2.8,5.6,28.1,2123,79.7,14,6.3,0,6.3,37736
5670,2940,2730,4.7,82.5,0,0,10.8,0,4270,1.3,0,53.9,7.5,28.4,2.4,7.8,81.3,7.4,1.3,1.7,1,7.2,27.6,2601,81.7,13,5.3,0,8,46673
1831,895,936,5.1,59.8,5.4,0,25.1,0,1418,3,8.2,57.8,14.3,18.5,3.7,5.7,73.6,13.2,3.9,1.2,1.7,6.3,29.4,1114,65.6,31.1,3.2,0,2.4,47637
4491,2403,2088,23.2,69.3,1.9,3.4,1.6,0,3107,12.7,17,32.5,19.8,19.8,8.7,19.2,82.5,9.9,1.2,3,1.5,1.9,12.9,2287,65.6,32.4,2.1,0,5.1,28524
8186,4355,3831,10.7,44.3,43.8,0.1,0.4,0,6064,16.3,29.4,23,30.1,25.7,9.1,12.1,74.3,13.5,2.9,1.9,1.8,5.6,24.3,4468,82.4,11.8,5.8,0,5.6,23374
2224,1063,1161,0.6,99,0.4,0.1,0,0,1772,17.4,24.3,29.3,23.4,15.7,18,13.5,74.7,15.3,0,2.2,0.6,7.1,36.5,798,73.4,17.8,7.8,1,8.4,23570
5309,2754,2555,30.4,25.3,0.6,3.1,37.2,0,3248,18.6,31.3,26.3,21.6,22.7,7.2,22.3,79,14.2,1.9,1.1,0.7,3.1,31.5,2485,87.4,6.2,6.4,0,8.5,21471
2300,1283,1017,1.6,69.1,23.1,0,0,0,1625,21.7,30.7,19.7,25.7,31,6,17.6,77.5,10.2,0,1.8,2.2,8.3,24.4,1013,78.9,10.1,11.1,0,10.6,17076
4139,2063,2076,5.2,73,17.7,2.9,0.6,0,2914,12.8,23.2,32,9.3,25.7,19.6,13.4,87.8,6.1,0,0,2.2,3.9,20.1,1912,83.7,10.1,6.2,0,4.8,25859
10170,4721,5449,5.3,74.5,8.5,0,8.4,0.6,6050,3.2,2.8,59.4,10.6,21,2.3,6.8,78.5,9.1,0,0,2.1,10.4,29.6,4720,85.7,7.9,6.1,0.2,2.2,54944
3851,1779,2072,4.4,50.1,23.1,19.5,1.3,0,3083,23.5,33.3,25.4,14.1,35.5,8.9,16.1,91.6,6.6,0,0.5,0,1.3,21.9,1414,74.9,19.6,5.4,0.1,7.5,21238
1838,954,884,10.4,81,0.3,2.9,5.2,0,1268,10.3,11.7,26.2,12.3,23.7,10.8,27,83.7,10.9,0.4,2,1.5,1.6,13.2,1060,84.8,7.8,7.4,0,3.1,27982
2075,1062,1013,1.8,92.6,0.4,0,4.7,0,1679,10.3,5.1,37.7,24.6,19.4,10.6,7.8,70.6,19.9,0,0.9,1.1,7.6,25.9,1135,76.7,15,8.4,0,4,27747
3748,1845,1903,7.9,88.4,0.4,0.2,2.6,0,2728,2,0,59.5,7.7,18.6,5.3,8.8,81.5,5.9,2,0.5,0.9,9.3,30.5,2040,80.8,10.5,8.3,0.3,3.1,57453
4848,2578,2270,12.5,76.5,1.9,4,4.3,0,3257,8.5,12.8,39.6,16.6,21.9,13.3,8.6,78.1,15,2.2,0,1.4,3.3,24.6,2505,78.6,10.9,10,0.4,7.5,32033
3376,1541,1835,4.3,54.7,15.3,0,16.4,0,2154,49,58.8,39.5,30.2,26.5,0,3.7,60.3,6.2,17.8,11.6,2.6,1.5,17.4,1313,63.6,28.1,8.3,0,12.5,15635
9190,5070,4120,5.3,88.1,3.6,0,1.4,0.2,6830,8.5,10.9,30.4,18.2,22.8,15.2,13.5,86.7,8.8,1,0.6,0.9,2,22.3,4624,79.2,14.6,6.3,0,6.2,32112
5178,2556,2622,14.3,71.9,7.3,0,4.4,0,3377,10.7,17.3,37.1,21.2,23.3,5.6,12.7,84.2,11.3,0.3,1.2,0,3,17.3,2890,82.7,10.9,5.9,0.6,4.3,26416
2892,1482,1410,7.1,55.4,0,0,35.7,0,1901,14.4,12.5,34.4,18.1,31.5,6.7,9.3,27.8,14,51.9,5.2,0.4,0.7,38.6,1179,81.6,16.2,1.6,0.6,10.5,22822
6362,3694,2668,20.9,68.2,2.9,2.6,4.5,0,5065,18,16.7,44.1,22.6,30.6,0.6,2.1,74,7.6,6.9,0.8,6.9,3.9,19,3636,83.2,13,3.8,0,3.1,31804
13814,6677,7137,89.9,3.1,5.3,0,0.3,0,6662,25,23.3,23.2,38.8,20.1,4.2,13.7,6.6,5.8,70.6,12.8,0.9,3.4,41.8,6211,90.9,6.5,2.6,0,14.8,17390
6504,2767,3737,3,58.8,37.4,0,0,0,5072,9.1,14.4,28,21.3,25.4,12.3,13,90.1,7.1,0.8,0.9,0,1,21,3239,79.9,17,3.1,0,6.5,28124
2342,1075,1267,0,1.3,95.4,0,0,0,1853,37.5,54.2,26.1,33.5,17.2,14.1,9,63.9,19.5,3.3,0,2.4,10.9,35,632,83.2,10.1,6.6,0,26.5,16909
3465,1624,1841,3.1,94.8,0.3,0,0,0,2705,5,5.2,28.8,13.1,31.1,9.5,17.5,88.1,6.4,0.5,0.8,0.7,3.6,19.7,1700,87.9,7.8,3.8,0.5,4.3,24387
3086,1544,1542,38.8,49.2,5.7,0.2,4.4,0,2080,3.5,4.3,26.1,36.4,26.1,5.8,5.6,81.2,7.2,6.3,1.3,1.6,2.4,25.5,1494,83.1,12.9,4.1,0,11,26791
2872,1328,1544,28.4,49.3,18,0,3.7,0,2130,13.5,21.5,42,23,22.5,5.6,7,81.6,10.6,0.8,0,0,7,26,1668,78.4,16.8,4.8,0,7.4,39483
3565,1789,1776,34.8,56,2,0,5.8,0,2512,12.7,22.8,25.3,27.2,27.4,4.4,15.6,69.8,16.2,4.8,3.3,1.4,4.4,19.8,1604,82.7,13.9,3.4,0,6.6,22649
3512,1645,1867,12.8,72.2,2.8,0,8.7,0.3,2223,8.1,10.6,77.3,7.9,14,0.8,0,70.7,6.6,9.8,1,4.2,7.6,27.5,1589,70.5,26.2,3.3,0,3.1,64682
5098,2519,2579,31.6,44.3,11.4,0,5.2,0.6,2678,28.9,47.5,18.2,30,25.1,11.8,15,69,12.6,6.3,5.1,1.7,5.4,26,2099,82.7,12.2,5.1,0,12.1,20260
5628,2637,2991,99.4,0.6,0,0,0,0,4186,23,27.5,33.2,17.7,35.9,5.4,7.9,87,8.7,2.4,0.8,0,1.1,30.7,2495,79,15.8,5.2,0,7.9,14520
7771,3413,4358,10.2,81.8,2.2,0,5.6,0,5882,6.8,2.2,44.4,10.5,39.5,2.2,3.3,79.1,3.1,6.6,1,0.9,9.4,32.6,3784,81.6,12.6,5.5,0.3,3,65485
1461,796,665,2.6,90.8,0.9,0,0,0,1228,11.5,37.3,24.9,19.9,21.1,16.4,17.6,72,9.9,0,0,4.8,13.2,39.5,839,75.6,16,8.5,0,3.8,33360
6264,3024,3240,48.8,40.3,4,0.4,1.7,0,4068,11.8,17.1,35.2,18.6,23.7,10.1,12.3,74.2,11.5,4,1.3,1.9,7.1,31.4,2988,78.4,13.2,8.4,0,8.2,28964
5329,2638,2691,6.5,81.7,1.4,0.2,7.3,0,3698,2.4,2,61.8,13.6,16.8,4.5,3.3,72.2,3.1,10.9,2.4,2.3,9,33.8,3028,84.4,10.3,5.3,0,3,50779
4826,2320,2506,2.2,95.5,1.2,0,0.6,0,3405,9.2,13.5,27.8,16.3,24.7,9.2,22,87.1,5.6,0,1,0.4,6.1,22.7,2547,79.7,10.3,9,1,1.8,26415
2679,1243,1436,1.6,0.4,0.3,97.3,0,0.4,1920,52.3,61.4,22.7,30,17.2,14.3,15.7,63,19.9,1.4,5.3,1.2,9.4,45.6,516,59.1,40.9,0,0,34.9,9520
3934,2021,1913,1.6,96.2,0.7,0.4,0,0.3,2975,20.2,31.1,22.4,18.7,23.6,12.1,23.3,82.2,12.4,0.7,0.2,0.3,4.2,27.7,1560,82.6,14.4,2.4,0.6,9.3,21042
3399,1446,1953,69.7,7.2,22.5,0,0,0,1525,35.2,53,14.2,28.3,16.6,10.9,30,85.5,8.1,1,0,2.3,3.1,23.4,1317,79.8,9.9,10.3,0,4,12295
5747,3043,2704,89.2,9.8,0.2,0.2,0.1,0.1,2068,24.2,30.9,10,20.3,18.2,24.5,27,78.8,14.6,0.9,4.2,1.4,0,21,2435,87.7,3,8.4,0.9,6.3,11993
1930,822,1108,1.1,4.6,89.7,1.9,0,0,1338,32.1,43.4,13.7,30.8,19.4,0.5,35.6,68.8,14.7,0,1.1,13.4,2,14.6,753,77.2,16.1,6.8,0,5.4,19571
7620,3642,3978,3.3,85,10,0,0,0,5563,9.3,9.7,45,9.8,24.6,6.6,14.1,80.6,13.6,1.2,2.3,0,2.3,19.2,3641,78.8,18.3,3,0,1.4,31274
5177,2780,2397,30,27.8,0.1,0,38.5,0,3550,6,6.8,53,10.8,22.7,2.3,11.3,84.8,10.6,1.3,0.5,0,2.9,30.7,2700,82.2,10.7,6.7,0.4,6.5,46267
2683,1440,1243,61.1,21.7,15.7,0.3,0.3,0,1482,6.4,9.7,19.6,24,23.8,8.2,24.5,67.3,14.4,9.7,2.5,1.3,4.8,27.7,1349,82.4,11.2,6.4,0,10.1,23475
5282,2338,2944,10,87.5,0.1,0,0,0,3998,7.9,5.7,33.5,21.8,23.6,5.6,15.4,81.9,10.2,0.1,2.3,4.8,0.7,19.3,2818,88.3,8,3.7,0,8.4,31861
5224,2582,2642,31.4,53.7,1.2,1.1,10,0.2,3842,14.5,13.5,50.7,13.5,24.6,4.4,6.8,75.1,7.1,2.6,1.8,3.8,9.6,29,2462,84.8,7.1,8.2,0,6,34540
2671,1203,1468,47.1,51.5,0.9,0,0.5,0,1808,7.4,15.5,44.4,13.7,29.6,3.1,9.3,79,9,3.1,0.2,1.2,7.6,21.1,1177,78.6,16.3,5.1,0,3.1,47543
6585,3507,3078,14.5,66,8.5,0.1,5.3,0.1,4565,2.2,0,49,17.1,20.1,4.7,9,83.5,5.3,1.7,3.5,2.4,3.6,30.8,3816,80.9,16.4,2.8,0,3.5,47530
6837,3498,3339,1.1,22.3,75.7,0,0,0,4991,40,65.1,21.6,22.1,23.9,2.7,29.7,79.2,13.4,0,4.9,0,2.5,20.6,2136,75,16,9,0,13.7,15287
2385,1320,1065,3.3,51.5,36.9,0,5.7,0,2124,16,26,60.7,10.6,19.7,1.1,7.9,74.9,8.1,1.9,2.9,6.6,5.6,22.7,1790,85.3,11.3,3.4,0,2.9,49279
6076,2640,3436,60.4,9.4,17.8,0,10.4,0,3431,36.9,47.9,20.2,21.2,25.3,4.3,29,61.3,11.7,14.3,6.5,0.5,5.7,25.5,2086,92.2,5.7,2.1,0,8.2,13152
6173,3297,2876,91.3,7.8,0.8,0.1,0,0,1835,30.7,39.3,3.6,12.6,11.9,57.9,14,51.8,36.1,3.2,0,7.7,1.1,36.2,2070,87.2,5.4,7.4,0,15.2,10010
2667,1303,1364,81.4,17.1,0.8,0.7,0,0,1908,30.8,46,9.7,38.6,24.8,15.9,11,81.5,7.9,0,4.2,2.7,3.7,16.8,956,66.8,31.2,1.6,0.4,10.7,17339
6197,3084,3113,33,1.1,12.9,1.2,47,0,2553,25,34.1,22.3,26.4,21.4,7.3,22.6,23.8,6.5,52.8,10.9,3.2,2.9,43.6,2691,77,11,12,0,8.2,15588
2019,982,1037,3.4,95.2,0.9,0,0,0,1733,11.1,10.8,27.2,11.1,32.6,14.4,14.8,94.1,3.2,0,2.7,0,0,19.7,832,77.2,11.2,11.7,0,1.8,28280
2811,1189,1622,7.9,6.3,79.8,0.4,1.4,0,1921,38.8,59.5,19,46.4,16,1.3,17.3,62,16.7,14.2,2.7,0,4.4,21.9,1057,86.4,8.6,5,0,18.8,15347
3474,1526,1948,98.7,0.9,0,0,0,0,2786,33.1,42.7,35.8,18.5,22.6,10.2,12.9,94.2,0.7,1.2,3.1,0.7,0,25.1,1213,71,23.6,5.4,0,9,11197
5862,2997,2865,1.5,93.3,1.8,2,1.5,0,4309,3.9,5.2,41.4,15.7,24.6,9.5,8.9,86.9,7.2,0.3,0.8,0.4,4.4,27.4,2919,82.4,14.5,3.2,0,4.1,30029
7909,3807,4102,2.7,79.7,0,8.9,1.6,0.1,6408,12.4,22.8,29.9,24.1,22.7,10,13.2,79.7,9.4,0,3.2,2.5,5.1,19.2,2830,72.2,18.6,9.3,0,5.9,28436
4852,2613,2239,0.3,87.7,11.2,0,0.5,0,3757,9,4.4,52,11.6,19.2,10,7.2,92.4,7.6,0,0,0,0,18.3,2087,58.4,38.1,3.4,0,8.9,26912
9800,5274,4526,0.4,95.8,1,1,0.3,0,7263,7.2,6.4,30.7,17.2,29.4,10.2,12.4,81.6,7.7,0.3,1.1,2.1,7.2,23.1,4723,86.3,8.7,4.6,0.5,8,28404
2413,1248,1165,6.5,91.3,1.4,0,0.3,0,1791,17.4,23.7,33.5,18.6,16.8,13.7,17.4,82,7.9,0.5,3.9,1.5,4.2,20.1,1109,67.5,14.7,17.8,0,5.5,26121
6185,3020,3165,2.4,93.5,1.4,0,0.6,0,4971,3.3,0.4,42.8,15.4,30.7,6,5.1,89.8,3,1,0,0.3,5.8,22.5,3204,71.2,24.7,4.1,0,7.3,42008
6791,3100,3691,21.5,8.6,67.7,0,0,0,4372,18.7,21.5,30.4,23.5,31.7,7.8,6.6,92,4.3,1.2,0,0.8,1.6,30.4,3031,81.8,14.9,3.3,0,9.1,19306
4745,2383,2362,18.9,79.2,1.1,0,0,0,3194,14.9,16.3,26.1,16.1,22.2,9.9,25.7,85.6,10.4,0.2,1.3,0,2.6,24.8,2089,88.6,6.8,4.6,0,5.4,22678
3217,1593,1624,4.6,83.6,4.8,0,1.2,0,2332,2.1,2.5,55.9,11,22.7,3.9,6.5,80.3,6.1,6.7,1.9,1.2,3.9,24.3,1970,78.2,14.1,7.7,0,0.4,48035
5893,2828,3065,1.6,81.3,15.8,0,0.6,0,4676,10.8,18.6,42.9,20.3,25.8,3.4,7.6,89.8,3.4,1.8,0.8,1,3.2,21.2,3118,78.7,15.2,6.1,0,4,27370
5468,2773,2695,26.7,15.1,2.7,0,53.6,0,3710,12.7,14.3,39,22.8,26.9,2.4,8.8,79.4,10.3,4.3,2.9,0,3.1,32.1,2510,78.9,13.5,7.6,0,5.3,26110
2948,1674,1274,11.2,79.4,6.9,0.4,0,0,2214,17.3,32.1,18.8,32.9,20.3,6.8,21.2,71.6,14.4,2.1,4.7,5.3,2,21.1,1419,87.1,4.7,8.2,0,10.8,24909
3745,1755,1990,7.6,35.9,38.4,0.9,12.2,0.2,2490,5.5,4.3,42.3,14.6,23.8,9.8,9.5,73.2,18.4,7,0.5,0.9,0,35.8,1964,68.8,25.1,6.2,0,5.5,30675
4253,2153,2100,23.1,48.2,24,0.3,0,0,2949,32.3,36.2,20.9,25.1,21.3,7.8,25,71.5,13.9,0,2.7,9.2,2.7,23.6,1683,88,8.7,3.3,0,8.1,14286
7976,3684,4292,36,22.4,10.5,0,29.9,0,4890,21.3,31.8,30.5,17.5,18.6,2.1,31.4,62.8,12.5,12.2,4.5,7.5,0.5,32.7,3868,84.9,10.2,4.9,0,5.8,24820
3803,1614,2189,32.7,60.6,2,0,2.5,0,2796,12.2,21.2,30.5,26.7,29.9,3.1,9.8,81.2,10,3.5,0.7,3.4,1.1,28.8,2016,87.9,8,4.1,0,7.5,27960
3883,1920,1963,18.3,3.5,74.7,0,0.3,0,2249,36.2,35,10.3,40.5,24.7,6.2,18.3,67.5,7.1,24.2,0,1.2,0,28.2,1120,87.2,5.1,7.7,0,20.4,11437
2339,1062,1277,98.4,0,0,0,0,0,1781,71.8,86,15.2,21,26.7,22.8,14.3,80.6,19.4,0,0,0,0,19.3,461,68.3,21,10.6,0,29.7,6666
6384,2779,3605,1,0.8,96.7,0,0.6,0,4985,20.9,21.2,32.1,23.3,25.5,9.3,9.9,63.2,14,15.5,0,0.6,6.6,36.7,2064,62.2,29.1,8.7,0,18.1,21862
1836,850,986,1.6,59.5,33.7,0.3,3.1,0,1457,30.2,20.3,58.1,12.2,16.6,1.5,11.6,57.9,6.5,12,8.2,9.3,6.1,20.3,985,69.7,21.7,7.9,0.6,11.6,32978
3099,1488,1611,1.6,44.6,39.2,1.8,7.4,0,2038,24.7,37.2,42.9,16.3,27,8.9,5,79.2,7.5,7.9,0,0.6,4.7,21.9,1550,83,11.5,5.5,0,6.7,25703
3966,1912,2054,3.2,77.7,17.1,0,1.2,0,3274,8.2,4.5,33.5,17.1,29.1,7.6,12.7,83.4,8.8,0.9,1.8,0,5.1,25.6,2244,82.6,14.3,3.1,0,5.7,31148
1843,874,969,7.6,75.9,13.7,0,0,0,1327,38.7,68.4,23.4,23.4,22.3,5.2,25.6,86.8,7.1,0.5,0,1.6,4,17.8,632,81.6,11.9,5.4,1.1,15.7,17408
4211,2057,2154,6.5,91.1,0.4,0,0.3,0,3223,21.1,50.3,16.7,22.8,18.5,8.1,33.9,87.3,8.1,0.1,1.4,0,3.1,17.5,1790,84.2,10.3,5.5,0,2.6,22692
6533,3253,3280,11.7,78.2,3.2,0.2,5.3,0,4653,6.1,9.6,37.3,15.4,25.8,7,14.5,86,4.4,0,1.6,5.8,2.2,13.4,3447,82.9,13.8,3.3,0,3.4,30373
5249,2254,2995,3.8,75.8,17.1,3.1,0,0,3902,19.4,26.4,18.9,24.8,16,10.1,30.2,88,4.1,1.2,0,1.2,5.6,28.5,1940,78.7,19.4,2,0,2.4,19121
3470,1638,1832,2.9,94.8,0,0,2,0,2638,5.3,7.5,46.7,12.3,31.3,4.2,5.5,82.3,4.2,2.5,1.7,3.2,6.1,25.3,1918,79.4,17.5,3.1,0,3.5,45009
3866,1999,1867,14.2,60.8,8.1,0.2,14.1,0,2740,9,17.9,42.9,11.9,31.2,6.2,7.8,80.4,9.5,1.4,1.1,0.4,7.1,28.6,2085,84.4,13.6,1.5,0.4,4.5,37718
3980,1877,2103,42.8,44.6,1.8,0,8.6,0.1,2526,8.6,5.1,26.4,20.1,27.4,12.3,13.8,75.3,13.6,0.6,0.1,0.5,9.9,33.4,1897,83,9.2,7.9,0,4.5,28377
1727,768,959,2.9,48.4,0,39.1,0.6,0,1179,16.9,11.7,26.6,26.4,19.7,18.5,8.8,62.6,7.7,0.6,16.6,5.2,7.3,18.3,534,60.5,34.5,4.7,0.4,16.8,20269
5150,2305,2845,7,78.2,6.7,0,7.1,0,4181,14.8,8.4,46.6,22.5,21.9,6.9,2.1,85.6,7.9,1.4,0,3.7,1.4,19.3,2733,78,16.6,4.9,0.5,3.9,32488
1286,584,702,1.6,2,96.4,0,0,0,871,50.6,72.9,8,48.2,22.8,10.3,10.7,46.8,11.8,28.7,12.7,0,0,29.6,535,80.9,19.1,0,0,20.1,10761
4361,1898,2463,17.5,8.7,71,0.3,1.5,0,2662,12.9,16.8,29.8,35.3,22.6,3.8,8.5,8,1.5,75.4,7.8,3.8,3.5,50.7,2283,81,15.9,3,0,12.6,23134
4471,1991,2480,5.7,87.8,2.4,1.7,0.5,0,3339,18,26.3,27.6,22.9,24,10.3,15.2,79.9,12.5,0.3,1.8,0.8,4.7,11.5,2295,77.2,16.3,5.1,1.4,7.4,26419
2716,1422,1294,20.9,17.7,2,0.4,55.9,0,1966,9.9,19.5,54.2,10.4,25.1,2.2,8.1,82.2,10.8,1.9,0.4,0.6,4,39,1177,79.4,11.8,8.8,0,3.4,35676
2810,1418,1392,2.6,16.5,80.9,0,0,0,2247,7,7.2,40.9,9.2,28.1,4.8,17,69.6,7.8,17.4,0.5,0,4.7,44.5,1283,73,24,3,0,11.8,29496
